created_at,text
11/29/2021 2:13,"RT @Vaccinologist: ""OK, #SARSCoV2, that's enough. How do we get rid of you?"" ""There is but one way. Your society must TRUST #science and CA…"
11/29/2021 2:13,"RT @neoskeptics: ""Covid Live Updates: W.H.O. Says New Variant in South Africa Is ‘of Concern’""  ... Neoskeptics framework for #covid ... UP…"
11/29/2021 2:13,"RT @timand2037: #Biden regime 'permits' some exceptions to #Washington's criminal blockades of #Iran, #Syria and #Venezuela, 'allowing' tho…"
11/29/2021 2:12,All this is simply due to the feeling of uselessness in having ‘some’ free time now. A fact that before was unthink… https://t.co/ulzlKfaAMe
11/29/2021 2:11,"#DanAndrews KILLED 800 #VICTORIANS through POOR management of the #PANDEMIC 

SHAME ON YOU
#springst #vicpol… https://t.co/zuwCAyQmVH"
11/29/2021 2:08,"RT @whelmsville: Frack

Public, don't panic

Health Ofiicers, panic a bit &amp; adjust

Politicians, get your shit together

#pandemic panderin…"
11/29/2021 2:08,"RT @the_hindu: Editorial | #Vaccines must be made widely available across the world if the #pandemic is to end.
https://t.co/lAwBheVYeU"
11/29/2021 2:07,"RT @shrawan20104132: What our PM is lacking??

He should say 
Poverty and unemployment are major pandemic in India 🇮🇳!!!
10000 of children…"
11/29/2021 2:07,"RT @uw_chatfotd: Visit https://t.co/2t0efgPycM to find a location that provides the COVID-19 vaccine close to you.
https://t.co/ZOQZOhS0xC…"
11/29/2021 2:06,"New players to enter EU’s COVID vaccines playground

#Covid_19
#COVID19
#pandemic
#science

https://t.co/rV8ENx6WlX"
11/29/2021 2:06,One of these days a dead corpse gonna come back to life and bite yall and then we'll have a vampire #pandemic on ou… https://t.co/ktwNQiijw8
11/29/2021 2:06,"Here is Everything You Ever Wanted to Know About Omicron That We Don’t Know Yet https://t.co/25lDYj9TUg 
#COVID19… https://t.co/n8vGF6AscD"
11/29/2021 2:05,RT @KatharineSmart: En route back to #Yukon feeling grateful that legislation is coming to the House to protect #HCW. This #pandemic is not…
11/29/2021 2:04,Which states are seeing the fastest workforce recovery since the start of #COVID-19 #pandemic? @wallethub has ranke… https://t.co/jHuKziGZa8
11/29/2021 2:03,RT @KatharineSmart: En route back to #Yukon feeling grateful that legislation is coming to the House to protect #HCW. This #pandemic is not…
11/29/2021 2:03,"RT @the_hindu: Editorial | #Vaccines must be made widely available across the world if the #pandemic is to end.
https://t.co/lAwBheVYeU"
11/29/2021 2:03,"When is this #pandemic over??
 #COVID19 #virus"
11/29/2021 2:02,"RT @ericcoliu: 291st Entry, #Coronavirus #Poetry Diary https://t.co/bJEeWoul3w

watching my toddler
watching a fly climb the wall ...
prolo…"
11/29/2021 2:00,RT @KatharineSmart: En route back to #Yukon feeling grateful that legislation is coming to the House to protect #HCW. This #pandemic is not…
11/29/2021 2:00,"How does #Canada have this #Variant if the #unvaccinated can't leave #Canada
#pandemic of the #unvaccinated… https://t.co/d0rhaLP7lo"
11/29/2021 2:00,#BlackFriday #shopping in stores drops 28% from pre-#pandemic levels as shoppers spread spending throughout the sea… https://t.co/XCiyt6pvEF
11/29/2021 2:00,"With all the business sectors recovering post the pandemic, real estate sector isn't to be left behind. Have a look… https://t.co/mG6kEhKKGV"
11/29/2021 1:59,RT @CGSinc: The #pandemic and #SupplyChain issues raised awareness of the need for regionalized or hemispheric strategies in #fashion and #…
11/29/2021 1:58,"He brought Deutsche Bank and Volkswagen to court and slayed  them. 

Now pitbull lawyer #reinerfuellmich is coming… https://t.co/Cs6UZET3S5"
11/29/2021 1:56,"RT @the_hindu: Editorial | #Vaccines must be made widely available across the world if the #pandemic is to end.
https://t.co/lAwBheVYeU"
11/29/2021 1:55,Changing #Newsrooms: Report finds #pandemic changes may be permanent https://t.co/5OfRue6EGS
11/29/2021 1:52,"RT @AlanTonelson: ICYMI, my new #RealityChek post explains why the recent #CCPVirus surge in places like #Michigan powerfully undermines cl…"
11/29/2021 1:51,RT @GingerMEdwin: @JANEMCARTHUR11 @McDevonMD The disparities in protocols across the country have reached the apex of foolishnes and comedy…
11/29/2021 1:51,"RT @Laurie_Garrett: An emergency session of the World Health Assembly @WHO just voted to establish, ""an
intergovernmental negotiating body…"
11/29/2021 1:51,"RT @the_hindu: Editorial | #Vaccines must be made widely available across the world if the #pandemic is to end.
https://t.co/lAwBheVYeU"
11/29/2021 1:50,"Editorial | #Vaccines must be made widely available across the world if the #pandemic is to end.
https://t.co/lAwBheVYeU"
11/29/2021 1:50,"While the fate of the #WTO #TRIPSwaiver proposal is yet to be determined, it will merely be a stopgap until the nex… https://t.co/rxfnYmCajl"
11/29/2021 1:49,RT @KatharineSmart: En route back to #Yukon feeling grateful that legislation is coming to the House to protect #HCW. This #pandemic is not…
11/29/2021 1:49,RT @PAGHEALOM_95: Let us continue to encourage one another. Every individual is a part of the solution. #HIVANDCOVIDAWARENESS #CoronaVirus…
11/29/2021 1:49,Let us continue to encourage one another. Every individual is a part of the solution. #HIVANDCOVIDAWARENESS… https://t.co/ysxvPJTmga
11/29/2021 1:46,RT @Harry_887Ap: #887Visa applicants have supported the Aus economy through #pandemic and helped recovery.  Pls help us by reducing our pro…
11/29/2021 1:46,RT @glfceo: #HappyHanukkah in times of #pandemic https://t.co/QGx4epSzcj
11/29/2021 1:46,"RT @TheWCS: COMMENTARY: Pandemic preparedness is critical, but governments must also ensure a potential international #pandemic treaty by t…"
11/29/2021 1:45,U.S. does not impose new Omicron testing for passengers from southern Africa | Reuters #pandemic #news https://t.co/IQElPkjwuy
11/29/2021 1:45,"No details how.  Why anyone is travelling to spread #pandemic is to be understood as ignorance. For #airlines
to st… https://t.co/iBfGLvjOeE"
11/29/2021 1:45,RT @CordeliaAppleb1: Pretty much all of them. No wonder they see no urgency in ending the pandemic #NHS #Corruption #Covid #Pandemic @danie…
11/29/2021 1:45,"""Covid Live Updates: W.H.O. Says New Variant in South Africa Is ‘of Concern’""  ... Neoskeptics framework for #covid… https://t.co/RXDyJ2PNKJ"
11/29/2021 1:43,"RT @Vaccinologist: ""OK, #SARSCoV2, that's enough. How do we get rid of you?"" ""There is but one way. Your society must TRUST #science and CA…"
11/29/2021 1:43,Is it safe to work in a care home during the time of #Pandemic? Dr Harish Nair conducts a two hour seminar at… https://t.co/rqDPSXaB33
11/29/2021 1:41,RT @YourGauravB: The #pandemic has us speaking more freely to #HR about work and finances. But that brings its own set of challenges. https…
11/29/2021 1:39,"RT @shuvankr: *Israel &amp; Azerbaijan. 

#Pandemic story is in Europe &amp; USA (who is in Rip Van Winkle mode and don't report daily data ) ..

B…"
11/29/2021 1:39,The #pandemic has us speaking more freely to #HR about work and finances. But that brings its own set of challenges… https://t.co/S0knmEaVur
11/29/2021 1:39,"Your mind is a powerful thing. When you fill it with positive thoughts, your life will start to change. Follow My… https://t.co/VAIsVbvxAR"
11/29/2021 1:38,RT @KatharineSmart: En route back to #Yukon feeling grateful that legislation is coming to the House to protect #HCW. This #pandemic is not…
11/29/2021 1:38,"As countries around the world imposed lockdowns of cities and stricter border restrictions, businesses were forced… https://t.co/AkdFLUrZHD"
11/29/2021 1:38,"With the #change in #workmodes during the #pandemic, there was an inevitable consequential change in #leadership. E… https://t.co/B45ikseozu"
11/29/2021 1:37,"RT @HELLENICSHIP: #ProductTanker Market Expected To Weather Short-Term Turbulence #tankemarket #pandemic #vaccination #tankers
https://t.co…"
11/29/2021 1:35,"Crazy! &gt;&gt; 'Absurd' #DriveTest backlog in #Windsor stretches into 2023, MPP says https://t.co/IA6pdc2Xus @CBCNews… https://t.co/lKvln4hIif"
11/29/2021 1:33,"RT @VACovidBot: Virginia COVID-19 cases and deaths as of Friday, November 26, 2021:

Cases: 963,739 (+1,267)
Deaths: 14,635 (+19)

#COVID19…"
11/29/2021 1:33,"At the Inter-Parliamentary Union Assembly in Madrid.  

First time in a face-to-face conference since the #pandemic… https://t.co/DN1MhwVtHY"
11/29/2021 1:33,"RT @kdurquiza: MONDAY: Join me/@MarkedByCOVID &amp; @_EmilyBass_ for a @WordUpBooks discussion on #pandemic activism.  

November 29 @ 7pm EST…"
11/29/2021 1:32,"RT @jasghar: Futility of any single country to protect itself while #virus is raging outside
Problem is that field #epidemiologists — those…"
11/29/2021 1:32,"RT @Vaccinologist: ""OK, #SARSCoV2, that's enough. How do we get rid of you?"" ""There is but one way. Your society must TRUST #science and CA…"
11/29/2021 1:29,"RT @amcotn: 🙄🙄🙄 No, insanity is IGNORING the experts, not doing the damn things, pretending it's a hoax, keeping us in perpetual #pandemic…"
11/29/2021 1:28,"@daddyhope @BWGovernment Gaborone Botswana 👉🏾👉🏾👉🏾👉🏾joburg SA 👉🏾👉🏾👉🏾👉🏾 Brussels, Belgium 👉🏾👉🏾👉🏾👉🏾London England 👉🏾👉🏾… https://t.co/b2gCM5BDsK"
11/29/2021 1:28,"@POTUS - we elected you to lead, so lead us out of this pandemic. Nationwide vaccine mandate NOW, before new varian… https://t.co/LO1YMcAoMO"
11/29/2021 1:27,RT @KatharineSmart: En route back to #Yukon feeling grateful that legislation is coming to the House to protect #HCW. This #pandemic is not…
11/29/2021 1:27,RT @ShirlAAdams: @davenewworld_2 What a numbskull. But a scan of his page shows nothing but COVID conspiracies and anti-vax misinformation…
11/29/2021 1:26,"@MonicaEisenberg Gaborone Botswana 👉🏾👉🏾👉🏾👉🏾joburg SA 👉🏾👉🏾👉🏾👉🏾 Brussels, Belgium 👉🏾👉🏾👉🏾👉🏾London England 👉🏾👉🏾👉🏾👉🏾Hong… https://t.co/aENOVFLPh7"
11/29/2021 1:26,RT @MelindaVInman: Every situation we’re facing with this #pandemic was faced by our ancestors one hundred years ago when what was mistaken…
11/29/2021 1:23,"RT @MirageNewsCom: Standing together to #Orange world &amp; ... 
https://t.co/IJwbQzxx76
#Australia #Campaign #Community #Coronavirus #Domestic…"
11/29/2021 1:23,"@l_stone @celliottability Définition of ""half-assed"". Who decides ""if"" action is ""necessary""?  
You  @fordnatio and… https://t.co/TZ86vRzejl"
11/29/2021 1:22,"Standing together to #Orange world &amp; ... 
https://t.co/IJwbQzxx76
#Australia #Campaign #Community #Coronavirus… https://t.co/ciAVj1EGzh"
11/29/2021 1:21,RT @BlueCherryCGS: The #pandemic and #SupplyChain issues raised awareness of the need for regionalized or hemispheric strategies in #fashio…
11/29/2021 1:21,RT @CGSinc: The #pandemic and #SupplyChain issues raised awareness of the need for regionalized or hemispheric strategies in #fashion and #…
11/29/2021 1:20,"No time to repeat mistakes of past 
https://t.co/MqqYyf0Ys0
#Australia #Australian #Border #Building #Business… https://t.co/kWmZUE5OWO"
11/29/2021 1:20,The #pandemic and #SupplyChain issues raised awareness of the need for regionalized or hemispheric strategies in… https://t.co/nmzN8ftVVY
11/29/2021 1:20,The #pandemic and #SupplyChain issues raised awareness of the need for regionalized or hemispheric strategies in… https://t.co/64dS3fc44R
11/29/2021 1:18,RT @noikeanolife: #Inflation📈😱Woes Hit #DevelopedNations Differently @statista https://t.co/GWWHgrnfaj #Economy #GlobalEconomy #biz #Manage…
11/29/2021 1:18,"RT @ericcoliu: second lockdown
the robo-dog shadows me
from room to room

https://t.co/ZG9z6okMWf #haiku #poetry #micropoetry #poem #second…"
11/29/2021 1:18,"@NovemberQueen_ @HHichilema @UPNDYouthLeague @UPNDZM Gaborone Botswana 👉🏾👉🏾👉🏾👉🏾joburg SA 👉🏾👉🏾👉🏾👉🏾 Brussels, Belgium… https://t.co/rjlcMOWCQZ"
11/29/2021 1:18,"RT @walterrobinson: @grierjason @canteach @NotAssangesCat @libradoodle As of July 2021, 13 firms working on intranasal vaccines for #COVID1…"
11/29/2021 1:18,"RT @cartoonmovement: Healthcare is being overwhelmed, once again. Cartoon by Martin Chren: https://t.co/zbsFZid7xD

#healthcare #corona #pa…"
11/29/2021 1:16,"Gaborone Botswana 👉🏾👉🏾👉🏾👉🏾joburg SA 👉🏾👉🏾👉🏾👉🏾 Brussels, Belgium 👉🏾👉🏾👉🏾👉🏾London England 👉🏾👉🏾👉🏾👉🏾Hong-Kong 👉🏾👉🏾👉🏾👉🏾to… https://t.co/pLVudpFuiQ"
11/29/2021 1:15,While I am not a fan of the #Pandemic this @Zoom technology allowed my extended family to light #Hanukkah candles t… https://t.co/vUklMFKTA6
11/29/2021 1:14,"RT @Vaccinologist: ""OK, #SARSCoV2, that's enough. How do we get rid of you?"" ""There is but one way. Your society must TRUST #science and CA…"
11/29/2021 1:12,@bethsawin I’m wrapping up a research paper on lessons learned during the #pandemic that should improve our respons… https://t.co/KpSPy3AMWb
11/29/2021 1:10,RT @KatharineSmart: En route back to #Yukon feeling grateful that legislation is coming to the House to protect #HCW. This #pandemic is not…
11/29/2021 1:09,Ngee Ann Kongsi donates $1m to support needy ITE students with their daily necessities https://t.co/mlkUEiuT9f via @stcom #Pandemic #WFH
11/29/2021 1:07,um why is @ladygaga singing for a tightly packed indoor room full of unmasked people #tonybennett #LadyGaga @CBS #pandemic
11/29/2021 1:06,"RT @PrincipalTam: “Right now, I think #teachers need more TLC than they do PD.”
@DrBradJohnson 
IMHO, Dr. Johnson, this is SO DAMNED TRUE!!…"
11/29/2021 1:06,"ICYMI, my new #RealityChek post explains why the recent #CCPVirus surge in places like #Michigan powerfully undermi… https://t.co/ss3h7R6q7C"
11/29/2021 1:05,RT @KatharineSmart: En route back to #Yukon feeling grateful that legislation is coming to the House to protect #HCW. This #pandemic is not…
11/29/2021 1:05,"RT @Vaccinologist: ""OK, #SARSCoV2, that's enough. How do we get rid of you?"" ""There is but one way. Your society must TRUST #science and CA…"
11/29/2021 1:05,"#NSTopinion AT last, we have turned a corner in our fight against the #pandemic. #COVID19 #vaccine #boosterdose 
https://t.co/ONjDIypo8d"
11/29/2021 1:04,If the new variant of this pandemic spreads like wildfire we'll know it was the Federal Government and ACT Labor Go… https://t.co/1rAxGgExG3
11/29/2021 1:03,#ColabaConversation is back! This year’s dialogue will reflect on the long-term implications of the #pandemic and e… https://t.co/ElCXRiGNqD
11/29/2021 1:02,RT @KatharineSmart: En route back to #Yukon feeling grateful that legislation is coming to the House to protect #HCW. This #pandemic is not…
11/29/2021 1:02,"RT @amcotn: 🙄🙄🙄 No, insanity is IGNORING the experts, not doing the damn things, pretending it's a hoax, keeping us in perpetual #pandemic…"
11/29/2021 1:02,RT @KatharineSmart: En route back to #Yukon feeling grateful that legislation is coming to the House to protect #HCW. This #pandemic is not…
11/29/2021 1:02,RT @KatharineSmart: En route back to #Yukon feeling grateful that legislation is coming to the House to protect #HCW. This #pandemic is not…
11/29/2021 1:01,"Reminder: we're still in #pandemic y'all. Mask, vaxx, boost. https://t.co/Vsa0qLGL8D"
11/29/2021 1:01,"RT @joyb37: My efforts &amp; initiatives to secure the #Peoples #lives #peace with caring #Unity #humanity #love in each #CivilSociety, Mankind…"
11/29/2021 0:58,RT @KatharineSmart: En route back to #Yukon feeling grateful that legislation is coming to the House to protect #HCW. This #pandemic is not…
11/29/2021 0:57,RT @GHC_IHEID: Join us next Friday to discuss the outcomes of the #WHA Special Session that will focus on an international instrument for #…
11/29/2021 0:57,@TBob53 It will infect you. Better get vaccinated. #Pandemic #LSUnuts
11/29/2021 0:55,En route back to #Yukon feeling grateful that legislation is coming to the House to protect #HCW. This #pandemic is… https://t.co/LT3WeYpqNL
11/29/2021 0:54,@NPR Of course! No lessons learned from history #History #pandemic https://t.co/FdhYYxjbC8
11/29/2021 0:54,"You just wait for OMEGA!!!!

#shitsgettingreal #pandemic #Omicron #coronavirus"
11/29/2021 0:54,RT @CordeliaAppleb1: Pretty much all of them. No wonder they see no urgency in ending the pandemic #NHS #Corruption #Covid #Pandemic @danie…
11/29/2021 0:53,"The vaccine mandate is for your “health and safety”.

🤡🌎

I’m vaccinated, not anti-vax.

But #VaccineMandates &amp;… https://t.co/lY2ZsXLcmZ"
11/29/2021 0:52,"RT @Stephen_Niagara: He will not!

#PremierBif will wait until backroom dark money crowd can figure out to monetize #OmnicronVariant 

#pcp…"
11/29/2021 0:49,RT @worldleisurejob: More than 10 European fitness markets now operating with restrictions @Europe_Active #Fitness #COVID19 #Pandemic https…
11/29/2021 0:49,"RT @joyb37: My efforts &amp; initiatives to secure the #Peoples #lives #peace with caring #Unity #humanity #love in each #CivilSociety, Mankind…"
11/29/2021 0:49,"RT @fr_hossain: Strained Massachusetts hospitals will cut back on elective procedures.
https://t.co/u50Hn7lZ6i

Staff Shortages Force New Y…"
11/29/2021 0:48,"He will not!

#PremierBif will wait until backroom dark money crowd can figure out to monetize #OmnicronVariant… https://t.co/g6TMD94my9"
11/29/2021 0:48,"RT @InjectionLs: Importance of plastics an unexpected impact of COVID-19
See more: https://t.co/vFkUbJXQJX

#plastics #COVID-19 #impact #In…"
11/29/2021 0:46,"Importance of plastics an unexpected impact of COVID-19
See more: https://t.co/vFkUbJXQJX

#plastics #COVID-19… https://t.co/TUGyBFevD6"
11/29/2021 0:46,"#pandemic 
LETS GET THIS STRAIGHT-
Virus breaks out,no mask then two mask

We have a test,not effective over 21 cyc… https://t.co/PO8SOg4gzF"
11/29/2021 0:44,RT @CordeliaAppleb1: Pretty much all of them. No wonder they see no urgency in ending the pandemic #NHS #Corruption #Covid #Pandemic @danie…
11/29/2021 0:44,"RT @Royaards: The 5th wave in Europe.

#corona #vaccine #protests #antivax #pandemic https://t.co/s3hPZtfKy3"
11/29/2021 0:43,"RT @Royaards: The WHO warns that Europe is headed for a surge of corona deaths. It's gonna be a very Covid Christmas.

#Europe #pandemic #c…"
11/29/2021 0:43,"RT @EpochTimes: The wheel of justice almost came to a grinding halt during the #Pandemic.

Many state courts suspended in-person proceeding…"
11/29/2021 0:42,"RT @cartoonmovement: Healthcare is being overwhelmed, once again. Cartoon by Martin Chren: https://t.co/zbsFZid7xD

#healthcare #corona #pa…"
11/29/2021 0:41,"""Social #branding"" usually is aligned with your core business. For instance, pet-food companies might work with ani… https://t.co/9CcE2YxASf"
11/29/2021 0:39,"RT @HRaleighspeaks: To find a voice of reason amid this “pandemic of lunacy,” please listen to the @bariweiss interview of @MartyMakary. Ou…"
11/29/2021 0:39,"RT @HRaleighspeaks: To find a voice of reason amid this “pandemic of lunacy,” please listen to the @bariweiss interview of @MartyMakary. Ou…"
11/29/2021 0:37,RT @ImmuneSuper: 💥💥 #BillGates predicts #smallpox #pandemic a week before CDC &amp; FBI shut down laboratory holding smallpox viles !!!! 💥💥 htt…
11/29/2021 0:36,RT @asia_mobility: #Singapore #VTL updates #pandemic #vaccines #masks #quarantine #flights #travel #business #bali #jakarta #indonesia #ind…
11/29/2021 0:36,"RT @asia_mobility: #Omicron has already turned up many countries, how serious is it? We dont know yet. #pandemic #covidvariant #covid19 #va…"
11/29/2021 0:35,"RT @asia_mobility: #Omicron has already turned up many countries, how serious is it? We dont know yet. #pandemic #covidvariant #covid19 #va…"
11/29/2021 0:35,"Willful misinformation from Republican Congressman @RonnyJacksonTX and West Point, Harvard educated and Political a… https://t.co/dmlGgSnVTr"
11/29/2021 0:35,RT @asia_mobility: #Singapore #VTL updates #pandemic #vaccines #masks #quarantine #flights #travel #business #bali #jakarta #indonesia #ind…
11/29/2021 0:35,RT @ImmuneSuper: 💥💥 #BillGates predicts #smallpox #pandemic a week before CDC &amp; FBI shut down laboratory holding smallpox viles !!!! 💥💥 htt…
11/29/2021 0:34,RT @asia_mobility: #Singapore #VTL updates #pandemic #vaccines #masks #quarantine #flights #travel #business #bali #jakarta #indonesia #ind…
11/29/2021 0:34,"RT @asia_mobility: #Omicron has already turned up many countries, how serious is it? We dont know yet. #pandemic #covidvariant #covid19 #va…"
11/29/2021 0:34,Had a great time finally getting back to #oakglenappleorchards after two year missing it with #pandemic and… https://t.co/0gITcUhjWY
11/29/2021 0:34,"#Omicron has already turned up many countries, how serious is it? We dont know yet. #pandemic #covidvariant… https://t.co/j5pWrzhAzM"
11/29/2021 0:33,"Visit the link:

https://t.co/pudRv8mzb8

@sajidjavid @BorisJohnson

#Pandemic #Omicronvariant #virus #SajidJavid… https://t.co/Sj1fDVFi74"
11/29/2021 0:33,"RT @MirageNewsCom: NatRoad Seeks Asset Write-off Extension 
https://t.co/JPiPLiT3er
#Australia #Business #Federal #FederalGovernment #Gover…"
11/29/2021 0:32,RT @chasing_dharma: My early prediction. . . The next #plandemic will begin February 2023. It will be called #SPARS. #SPARS will be release…
11/29/2021 0:31,"To find a voice of reason amid this “pandemic of lunacy,” please listen to the @bariweiss interview of @MartyMakary… https://t.co/ky1m6JOQ9B"
11/29/2021 0:31,"Travel nearly back to pre-pandemic levels
https://t.co/t3bbfzNMMF

#unitedstates #pandemic #unitedstatestravel #northamericatravel #travel"
11/29/2021 0:30,"NatRoad Seeks Asset Write-off Extension 
https://t.co/JPiPLiT3er
#Australia #Business #Federal #FederalGovernment… https://t.co/RImZX6h00V"
11/29/2021 0:30,EpiTrace© Sentinel Solutions Inc. is an open-source Canadian developed distributed software system proven to help m… https://t.co/DqitnrcZv7
11/29/2021 0:29,"RT @Vaccinologist: ""OK, #SARSCoV2, that's enough. How do we get rid of you?"" ""There is but one way. Your society must TRUST #science and CA…"
11/29/2021 0:27,RT @CordeliaAppleb1: Pretty much all of them. No wonder they see no urgency in ending the pandemic #NHS #Corruption #Covid #Pandemic @danie…
11/29/2021 0:25,Pretty much all of them. No wonder they see no urgency in ending the pandemic #NHS #Corruption #Covid #Pandemic… https://t.co/R3Zm8TWxuk
11/29/2021 0:25,"RT @sonu_monika: Fauci says #OmicronVariant might 'evade immune protection': COVID-19 updates 
https://t.co/H4YHQOClZf 
#COVID19 #covidvari…"
11/29/2021 0:23,"RT @Laurie_Garrett: An emergency session of the World Health Assembly @WHO just voted to establish, ""an
intergovernmental negotiating body…"
11/29/2021 0:21,"RT @Laurie_Garrett: An emergency session of the World Health Assembly @WHO just voted to establish, ""an
intergovernmental negotiating body…"
11/29/2021 0:20,"@thebradfordfile #Israel was 1st - banned ALL international flights yesterday.

Will you suggest ulterior motives f… https://t.co/Ao5PMqufy6"
11/29/2021 0:14,It is so sad that a great governer can post about so many important and relevant topics but can’t talk about the co… https://t.co/ZaZMkGxHDx
11/29/2021 0:12,"@BogochIsaac ""a more productive/coordinated global response"" would be ideal, Issac but that hasn't happened during… https://t.co/lUKbAv4T0j"
11/29/2021 0:11,"RT @HonPaulineT: #HappyThanksgiving , #National #Espresso &amp; #SmallBusiness week my #friends!What r ur TG plans? What r u #thankful for this…"
11/29/2021 0:10,"RT @DyingMatters: ""I couldn't properly function any more, I was at breaking point.""

Harrowing article from @BBCNews on the #mentalhealth o…"
11/29/2021 0:08,"RT @PrincipalTam: “Right now, I think #teachers need more TLC than they do PD.”
@DrBradJohnson 
IMHO, Dr. Johnson, this is SO DAMNED TRUE!!…"
11/29/2021 0:06,"RT @MicrobesInfo: New record for average number of daily #COVID-19 #coronavirus incidences in the #Netherlands ... 

| #SARSCoV2 | #Europe…"
11/29/2021 0:05,"What we know and don't know on #Omicron, the new #COVID variant:
#COVID19 #pandemic #news #worldnews 

https://t.co/ynQIkcj2V1"
11/29/2021 0:03,"#Covid19 #Pandemic #Omicron #OmicronVariant 
@Airfinity please reach out if you want our +100 page report and keep… https://t.co/lgQeZkO6ca"
11/29/2021 0:03,"RT @CSR_India: Various reports shows cases of #DomesticAbuse increased during lockdown. During the challenging time of #Pandemic, the most…"
11/29/2021 0:03,"Everyone’s talking about the public is tired of this #pandemic. Ok, if that’s the case, why’s the MEDIA &amp; Reporters… https://t.co/rk8wp2wzwG"
11/29/2021 0:03,"RT @_HEALTHLEAGUE: Good day, co-Leagues! Let's spread positivity, and deliver our messages to our Modern Heroes! Here's a daily reminder to…"
11/29/2021 0:03,"RT @_HEALTHLEAGUE: Good day, co-Leagues! Let's spread positivity, and deliver our messages to our Modern Heroes! Here's a daily reminder to…"
11/29/2021 0:02,"Good day, co-Leagues! Let's spread positivity, and deliver our messages to our Modern Heroes! Here's a daily remind… https://t.co/fXeZs18Lme"
11/29/2021 0:01,"RT @TraderStef: #Omicron Mutant Spooks Humanity &amp; Financial Markets, What We Know Thus Far - A few details about Omicron’s gene sequence (B…"
11/29/2021 0:00,"New record for average number of daily #COVID-19 #coronavirus incidences in the #Netherlands ... 

| #SARSCoV2 |… https://t.co/F5ab7WvJ03"
11/28/2021 23:57,"#Omicron Mutant Spooks Humanity &amp; Financial Markets, What We Know Thus Far - A few details about Omicron’s gene seq… https://t.co/mZARSy7vxZ"
11/28/2021 23:56,"RT @ericcoliu: second lockdown
the robo-dog shadows me
from room to room

https://t.co/ZG9z6okMWf #haiku #poetry #micropoetry #poem #second…"
11/28/2021 23:56,"291st Entry, #Coronavirus #Poetry Diary https://t.co/bJEeWoul3w

watching my toddler
watching a fly climb the wall… https://t.co/yP6dJVUAID"
11/28/2021 23:55,"#Covid showed us how important it is to have a diverse approach to your business. 

What have you learned over the… https://t.co/M6lsDDzaKz"
11/28/2021 23:54,We told'ja sooo! And we hated 2 tell ya so. You must not know what it is 2 live in Cali. You not finna play them du… https://t.co/XSWWYFDFq3
11/28/2021 23:53,RT @JobHuntOrg: #JobSearchTips - Be prepared for the new #JobSearch success requirements! Working with Recruiters During Your Coronavirus P…
11/28/2021 23:52,"RT @ericcoliu: second lockdown
the robo-dog shadows me
from room to room

https://t.co/ZG9z6okMWf #haiku #poetry #micropoetry #poem #second…"
11/28/2021 23:51,#politics Links to POLITICS in 2021 #Biden_delivers #KamalaHarris #Russian_interference #approval_numbers #cheating… https://t.co/7mCDJdDfOM
11/28/2021 23:50,"RT @Vaccinologist: ""OK, #SARSCoV2, that's enough. How do we get rid of you?"" ""There is but one way. Your society must TRUST #science and CA…"
11/28/2021 23:49,"RT @VisionRI_: Health Management Information Systems lack holistic, integrated, and pandemic resilient character  
https://t.co/undi4FMFwX…"
11/28/2021 23:49,"RT @Laurie_Garrett: An emergency session of the World Health Assembly @WHO just voted to establish, ""an
intergovernmental negotiating body…"
11/28/2021 23:47,RT @HeadspaceTenant: The REAL #pandemic is the #Government.
11/28/2021 23:45,Played #Pandemic 3 times  on 2021-11-27  https://t.co/BQNoUfDDvH #bggplay
11/28/2021 23:44,"RT @CliveMaund: Take your time reading this and be sure to spread it around...

https://t.co/EBVnHYvTcu

#nwo #newworldorder #depopulation…"
11/28/2021 23:43,RT @CSojourner: @fitterhappierAJ An immunologist's perspective of #Covid and #Omnicron is chilling! Governors refusing to comply with #Scho…
11/28/2021 23:43,RT @DufusShinkle: #NobelPrize winning virologist #LucMontagnier gives his expert opinion that the vaccines are creating both the #variants…
11/28/2021 23:42,"@HowardStern If #Ivermectin and #Hydroxychloroquine had been used and not blocked by Dr. Quack #Fauci, big #pharma,… https://t.co/h9C80gI7LU"
11/28/2021 23:41,"RT @theaseanpost: DAILY SNAPSHOT (TOTAL CASES CROSS 14 MILLION MARK): Total Cases crossed 14 million at 7:00 pm with over 30,000 New Cases…"
11/28/2021 23:41,As A #WomanEntrepreneur  I Understand The Hurdles That Come Along The Way.I Also Believe In Hard Work &amp; Dedication!… https://t.co/W3cUdAMZpG
11/28/2021 23:40,"RT @21stCenturyWire: Watch this fascinating interview w/ Dr Sam Bailey &amp; Dr Tom Cowan on why medicine is broken, the real #pandemic of ‘not…"
11/28/2021 23:40,For our mental health: Please don’t force holiday festivities on us. We’re still in a real #pandemic bc some countr… https://t.co/pfipPlZZCT
11/28/2021 23:39,"RT @Laurie_Garrett: An emergency session of the World Health Assembly @WHO just voted to establish, ""an
intergovernmental negotiating body…"
11/28/2021 23:38,"RT @theaseanpost: DAILY SNAPSHOT (TOTAL CASES CROSS 14 MILLION MARK): Total Cases crossed 14 million at 7:00 pm with over 30,000 New Cases…"
11/28/2021 23:37,"@AGHamilton29 If ppl wanna play, ""let's b in a #delusion bubble of our imaginitions"",about #pandemic,or ""your ex-bf… https://t.co/PPSvXPj4fv"
